YearQuarter,Race_Ethnic,EDUC_LTD,Child_Status,Unemp,in_LF,WTFINL
2017Q4,"Black, Non-Hispanic",High School Diploma,No Children,0,1,2079093.5704
2017Q4,"Black, Non-Hispanic",High School Diploma,No Children,1,1,184653.1572
2017Q4,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,776084.8448
2017Q4,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2260774.5463
2017Q4,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,142315.299
2017Q4,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,308668.8439
2017Q4,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,869410.0574
2017Q4,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,120677.3977
2017Q4,"Black, Non-Hispanic",Some College,No Children,0,0,712503.6289
2017Q4,"Black, Non-Hispanic",Some College,No Children,0,1,2391429.5231
2017Q4,"Black, Non-Hispanic",Some College,No Children,1,1,162454.6726
2017Q4,"Black, Non-Hispanic",Some College,Older Children,0,0,610722.3429
2017Q4,"Black, Non-Hispanic",Some College,Older Children,0,1,3015601.8373
2017Q4,"Black, Non-Hispanic",Some College,Older Children,1,1,134883.3725
2017Q4,"Black, Non-Hispanic",Some College,Child < 5,0,0,400552.1222
2017Q4,"Black, Non-Hispanic",Some College,Child < 5,0,1,1276856.9553
2017Q4,"Black, Non-Hispanic",Some College,Child < 5,1,1,95233.5879
2017Q4,"Black, Non-Hispanic",College +,No Children,0,0,452332.2879
2017Q4,"Black, Non-Hispanic",College +,No Children,0,1,2874045.7689
2017Q4,"Black, Non-Hispanic",College +,No Children,1,1,119478.9184
2017Q4,"Black, Non-Hispanic",College +,Older Children,0,0,288098.5503
2017Q4,"Black, Non-Hispanic",College +,Older Children,0,1,2448361.9558
2017Q4,"Black, Non-Hispanic",College +,Older Children,1,1,78182.6244
2017Q4,"Black, Non-Hispanic",College +,Child < 5,0,0,246870.9048
2017Q4,"Black, Non-Hispanic",College +,Child < 5,0,1,944252.6786
2017Q4,"Black, Non-Hispanic",College +,Child < 5,1,1,52442.882
2017Q4,Hispanic,< HS,No Children,0,0,734615.0784
2017Q4,Hispanic,< HS,No Children,0,1,859797.6421
2017Q4,Hispanic,< HS,No Children,1,1,77030.4507
2017Q4,Hispanic,< HS,Older Children,0,0,2164907.6634
2017Q4,Hispanic,< HS,Older Children,0,1,2775496.8259
2017Q4,Hispanic,< HS,Older Children,1,1,175342.4784
2017Q4,Hispanic,< HS,Child < 5,0,0,1167899.0358
2017Q4,Hispanic,< HS,Child < 5,0,1,607679.1839
2017Q4,Hispanic,< HS,Child < 5,1,1,34227.2744
2017Q4,Hispanic,High School Diploma,No Children,0,0,838358.7532
2017Q4,Hispanic,High School Diploma,No Children,0,1,2026235.2971
2017Q4,Hispanic,High School Diploma,No Children,1,1,116009.5442
2017Q4,Hispanic,High School Diploma,Older Children,0,0,1759575.1777
2017Q4,Hispanic,High School Diploma,Older Children,0,1,3808198.7487
2017Q4,Hispanic,High School Diploma,Older Children,1,1,202229.0905
2017Q4,Hispanic,High School Diploma,Child < 5,0,0,1053064.0457
2017Q4,Hispanic,High School Diploma,Child < 5,0,1,991862.5369
2017Q4,Hispanic,High School Diploma,Child < 5,1,1,108956.175
2017Q4,Hispanic,Some College,No Children,0,0,551511.9763
2017Q4,Hispanic,Some College,No Children,0,1,2077168.8844
2017Q4,Hispanic,Some College,No Children,1,1,67745.0383
2017Q4,Hispanic,Some College,Older Children,0,0,924360.4046
2017Q4,Hispanic,Some College,Older Children,0,1,3123777.9565
2017Q4,Hispanic,Some College,Older Children,1,1,143330.5291
2017Q4,Hispanic,Some College,Child < 5,0,0,653877.1145
2017Q4,Hispanic,Some College,Child < 5,0,1,1066350.1361
2017Q4,Hispanic,Some College,Child < 5,1,1,83508.1057
2017Q4,Hispanic,College +,No Children,0,0,524805.9402
2017Q4,Hispanic,College +,No Children,0,1,2402467.3572
2017Q4,Hispanic,College +,No Children,1,1,47103.8353
2017Q4,Hispanic,College +,Older Children,0,0,707074.5139
2017Q4,Hispanic,College +,Older Children,0,1,2401203.6622
2017Q4,Hispanic,College +,Older Children,1,1,58544.4455
2017Q4,Hispanic,College +,Child < 5,0,0,425823.2088
2017Q4,Hispanic,College +,Child < 5,0,1,1018031.2754
2017Q4,Hispanic,College +,Child < 5,1,1,16742.592
2017Q4,"White, Non-Hispanic",< HS,No Children,0,0,1022724.7645
2017Q4,"White, Non-Hispanic",< HS,No Children,0,1,642437.7237
2017Q4,"White, Non-Hispanic",< HS,No Children,1,1,50400.6871
2017Q4,"White, Non-Hispanic",< HS,Older Children,0,0,882412.3677
2017Q4,"White, Non-Hispanic",< HS,Older Children,0,1,834369.6618
2017Q4,"White, Non-Hispanic",< HS,Older Children,1,1,76880.4339
2017Q4,"White, Non-Hispanic",< HS,Child < 5,0,0,343609.7179
2017Q4,"White, Non-Hispanic",< HS,Child < 5,0,1,286641.9386
2017Q4,"White, Non-Hispanic",< HS,Child < 5,1,1,19349.0507
2017Q4,"White, Non-Hispanic",High School Diploma,No Children,0,0,3287870.1355
2017Q4,"White, Non-Hispanic",High School Diploma,No Children,0,1,6733509.7327
2017Q4,"White, Non-Hispanic",High School Diploma,No Children,1,1,285797.2403
2017Q4,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2995802.8362
2017Q4,"White, Non-Hispanic",High School Diploma,Older Children,0,1,6987074.0118
2017Q4,"White, Non-Hispanic",High School Diploma,Older Children,1,1,310579.9157
2017Q4,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1300388.1096
2017Q4,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1913689.6968
2017Q4,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,70296.684
2017Q4,"White, Non-Hispanic",Some College,No Children,0,0,2490929.4329
2017Q4,"White, Non-Hispanic",Some College,No Children,0,1,9106213.2697
2017Q4,"White, Non-Hispanic",Some College,No Children,1,1,291668.9944
2017Q4,"White, Non-Hispanic",Some College,Older Children,0,0,2842782.2952
2017Q4,"White, Non-Hispanic",Some College,Older Children,0,1,10854900.728
2017Q4,"White, Non-Hispanic",Some College,Older Children,1,1,284471.6231
2017Q4,"White, Non-Hispanic",Some College,Child < 5,0,0,1986985.9944
2017Q4,"White, Non-Hispanic",Some College,Child < 5,0,1,3555130.2346
2017Q4,"White, Non-Hispanic",Some College,Child < 5,1,1,132401.7594
2017Q4,"White, Non-Hispanic",College +,No Children,0,0,2422906.8264
2017Q4,"White, Non-Hispanic",College +,No Children,0,1,19539540.067
2017Q4,"White, Non-Hispanic",College +,No Children,1,1,348490.448
2017Q4,"White, Non-Hispanic",College +,Older Children,0,0,3087216.6955
2017Q4,"White, Non-Hispanic",College +,Older Children,0,1,16245438.167
2017Q4,"White, Non-Hispanic",College +,Older Children,1,1,200692.1325
2017Q4,"White, Non-Hispanic",College +,Child < 5,0,0,2396036.1065
2017Q4,"White, Non-Hispanic",College +,Child < 5,0,1,7331094.016
2017Q4,"White, Non-Hispanic",College +,Child < 5,1,1,104784.4682
2017Q4,All Other,< HS,No Children,0,0,162401.2103
2017Q4,All Other,< HS,No Children,0,1,210706.4211
2017Q4,All Other,< HS,No Children,1,1,15161.1301
2017Q4,All Other,< HS,Older Children,0,0,265419.7229
2017Q4,All Other,< HS,Older Children,0,1,292465.7769
2017Q4,All Other,< HS,Older Children,1,1,10727.1703
2017Q4,All Other,< HS,Child < 5,0,0,159874.6228
2017Q4,All Other,< HS,Child < 5,0,1,125130.9025
2017Q4,All Other,< HS,Child < 5,1,1,10188.242
2017Q4,All Other,High School Diploma,No Children,0,0,378565.1709
2017Q4,All Other,High School Diploma,No Children,0,1,799663.1696
2017Q4,All Other,High School Diploma,No Children,1,1,33922.2477
2017Q4,All Other,High School Diploma,Older Children,0,0,499274.5477
2017Q4,All Other,High School Diploma,Older Children,0,1,1097513.3173
2017Q4,All Other,High School Diploma,Older Children,1,1,35298.541
2017Q4,All Other,High School Diploma,Child < 5,0,0,218747.1208
2017Q4,All Other,High School Diploma,Child < 5,0,1,379030.2654
2017Q4,All Other,High School Diploma,Child < 5,1,1,11881.1689
2017Q4,All Other,Some College,No Children,0,0,307597.3083
2017Q4,All Other,Some College,No Children,0,1,1099175.4012
2017Q4,All Other,Some College,No Children,1,1,64023.6192
2017Q4,All Other,Some College,Older Children,0,0,391170.4217
2017Q4,All Other,Some College,Older Children,0,1,1148369.5564
2017Q4,All Other,Some College,Older Children,1,1,31689.0618
2017Q4,All Other,Some College,Child < 5,0,0,343698.238
2017Q4,All Other,Some College,Child < 5,0,1,374397.91
2017Q4,All Other,Some College,Child < 5,1,1,30935.1843
2017Q4,All Other,College +,No Children,0,0,948385.1391
2017Q4,All Other,College +,No Children,0,1,3639262.8555
2017Q4,All Other,College +,No Children,1,1,112302.2991
2017Q4,All Other,College +,Older Children,0,0,933351.9043
2017Q4,All Other,College +,Older Children,0,1,2765571.6749
2017Q4,All Other,College +,Older Children,1,1,58451.8474
2017Q4,All Other,College +,Child < 5,0,0,798969.5619
2017Q4,All Other,College +,Child < 5,0,1,974209.7859
2017Q4,All Other,College +,Child < 5,1,1,35204.3451
2018Q1,"Black, Non-Hispanic",< HS,No Children,0,0,415249.409
2018Q1,"Black, Non-Hispanic",< HS,No Children,0,1,295047.3456
2018Q1,"Black, Non-Hispanic",< HS,No Children,1,1,46330.9613
2018Q1,"Black, Non-Hispanic",< HS,Older Children,0,0,327784.6376
2018Q1,"Black, Non-Hispanic",< HS,Older Children,0,1,385773.1183
2018Q1,"Black, Non-Hispanic",< HS,Older Children,1,1,95984.4252
2018Q1,"Black, Non-Hispanic",< HS,Child < 5,0,0,140090.2382
2018Q1,"Black, Non-Hispanic",< HS,Child < 5,0,1,163419.6489
2018Q1,"Black, Non-Hispanic",< HS,Child < 5,1,1,35949.3528
2018Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,0,1025628.6922
2018Q1,"Black, Non-Hispanic",High School Diploma,No Children,0,1,1930937.3913
2018Q1,"Black, Non-Hispanic",High School Diploma,No Children,1,1,167264.1518
2018Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,789053.6878
2018Q1,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2099574.0568
2018Q1,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,220098.8557
2018Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,317139.7669
2018Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,766630.8478
2018Q1,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,181089.2532
2018Q1,"Black, Non-Hispanic",Some College,No Children,0,0,593586.7996
2018Q1,"Black, Non-Hispanic",Some College,No Children,0,1,2594171.2524
2018Q1,"Black, Non-Hispanic",Some College,No Children,1,1,163154.9583
2018Q1,"Black, Non-Hispanic",Some College,Older Children,0,0,724197.1448
2018Q1,"Black, Non-Hispanic",Some College,Older Children,0,1,2755099.8786
2018Q1,"Black, Non-Hispanic",Some College,Older Children,1,1,139681.5919
2018Q1,"Black, Non-Hispanic",Some College,Child < 5,0,0,373742.4812
2018Q1,"Black, Non-Hispanic",Some College,Child < 5,0,1,1084140.7229
2018Q1,"Black, Non-Hispanic",Some College,Child < 5,1,1,106475.4793
2018Q1,"Black, Non-Hispanic",College +,No Children,0,0,492228.1742
2018Q1,"Black, Non-Hispanic",College +,No Children,0,1,3264117.8988
2018Q1,"Black, Non-Hispanic",College +,No Children,1,1,98193.7915
2018Q1,"Black, Non-Hispanic",College +,Older Children,0,0,285264.0474
2018Q1,"Black, Non-Hispanic",College +,Older Children,0,1,2667543.93
2018Q1,"Black, Non-Hispanic",College +,Older Children,1,1,66797.3397
2018Q1,"Black, Non-Hispanic",College +,Child < 5,0,0,250391.6384
2018Q1,"Black, Non-Hispanic",College +,Child < 5,0,1,890407.6107
2018Q1,"Black, Non-Hispanic",College +,Child < 5,1,1,32004.8052
2018Q1,Hispanic,< HS,No Children,0,0,571695.951
2018Q1,Hispanic,< HS,No Children,0,1,776740.0264
2018Q1,Hispanic,< HS,No Children,1,1,27376.8579
2018Q1,Hispanic,< HS,Older Children,0,0,2273490.5289
2018Q1,Hispanic,< HS,Older Children,0,1,2811306.7078
2018Q1,Hispanic,< HS,Older Children,1,1,157066.3632
2018Q1,Hispanic,< HS,Child < 5,0,0,1050675.2572
2018Q1,Hispanic,< HS,Child < 5,0,1,741876.5276
2018Q1,Hispanic,< HS,Child < 5,1,1,82885.2403
2018Q1,Hispanic,High School Diploma,No Children,0,0,887698.8414
2018Q1,Hispanic,High School Diploma,No Children,0,1,1993430.5736
2018Q1,Hispanic,High School Diploma,No Children,1,1,119862.9744
2018Q1,Hispanic,High School Diploma,Older Children,0,0,1657572.3604
2018Q1,Hispanic,High School Diploma,Older Children,0,1,3606046.599
2018Q1,Hispanic,High School Diploma,Older Children,1,1,163530.6928
2018Q1,Hispanic,High School Diploma,Child < 5,0,0,1090180.979
2018Q1,Hispanic,High School Diploma,Child < 5,0,1,1026493.6644
2018Q1,Hispanic,High School Diploma,Child < 5,1,1,68958.4351
2018Q1,Hispanic,Some College,No Children,0,0,540232.1921
2018Q1,Hispanic,Some College,No Children,0,1,2322751.4726
2018Q1,Hispanic,Some College,No Children,1,1,94170.723
2018Q1,Hispanic,Some College,Older Children,0,0,979601.5633
2018Q1,Hispanic,Some College,Older Children,0,1,3091763.5705
2018Q1,Hispanic,Some College,Older Children,1,1,136350.8622
2018Q1,Hispanic,Some College,Child < 5,0,0,684958.8487
2018Q1,Hispanic,Some College,Child < 5,0,1,1249362.8826
2018Q1,Hispanic,Some College,Child < 5,1,1,45355.2384
2018Q1,Hispanic,College +,No Children,0,0,516125.9867
2018Q1,Hispanic,College +,No Children,0,1,2736775.2751
2018Q1,Hispanic,College +,No Children,1,1,125250.7312
2018Q1,Hispanic,College +,Older Children,0,0,526402.932
2018Q1,Hispanic,College +,Older Children,0,1,2408386.3747
2018Q1,Hispanic,College +,Older Children,1,1,86723.3942
2018Q1,Hispanic,College +,Child < 5,0,0,468700.3392
2018Q1,Hispanic,College +,Child < 5,0,1,1047431.0507
2018Q1,Hispanic,College +,Child < 5,1,1,61981.9713
2018Q1,"White, Non-Hispanic",< HS,No Children,0,0,1104596.8246
2018Q1,"White, Non-Hispanic",< HS,No Children,0,1,684543.4012
2018Q1,"White, Non-Hispanic",< HS,No Children,1,1,52718.5426
2018Q1,"White, Non-Hispanic",< HS,Older Children,0,0,870229.1275
2018Q1,"White, Non-Hispanic",< HS,Older Children,0,1,798712.0241
2018Q1,"White, Non-Hispanic",< HS,Older Children,1,1,77235.7492
2018Q1,"White, Non-Hispanic",< HS,Child < 5,0,0,369435.8471
2018Q1,"White, Non-Hispanic",< HS,Child < 5,0,1,240828.5485
2018Q1,"White, Non-Hispanic",< HS,Child < 5,1,1,31893.6965
2018Q1,"White, Non-Hispanic",High School Diploma,No Children,0,0,3538359.6257
2018Q1,"White, Non-Hispanic",High School Diploma,No Children,0,1,6603148.0941
2018Q1,"White, Non-Hispanic",High School Diploma,No Children,1,1,289852.2291
2018Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,0,2734984.4012
2018Q1,"White, Non-Hispanic",High School Diploma,Older Children,0,1,6589945.1022
2018Q1,"White, Non-Hispanic",High School Diploma,Older Children,1,1,274351.2186
2018Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,0,1470421.8818
2018Q1,"White, Non-Hispanic",High School Diploma,Child < 5,0,1,1735817.2106
2018Q1,"White, Non-Hispanic",High School Diploma,Child < 5,1,1,75609.0195
2018Q1,"White, Non-Hispanic",Some College,No Children,0,0,2344783.1603
2018Q1,"White, Non-Hispanic",Some College,No Children,0,1,9420430.3717
2018Q1,"White, Non-Hispanic",Some College,No Children,1,1,320735.2376
2018Q1,"White, Non-Hispanic",Some College,Older Children,0,0,2810252.7781
2018Q1,"White, Non-Hispanic",Some College,Older Children,0,1,10549758.597
2018Q1,"White, Non-Hispanic",Some College,Older Children,1,1,311609.008
2018Q1,"White, Non-Hispanic",Some College,Child < 5,0,0,2005810.0795
2018Q1,"White, Non-Hispanic",Some College,Child < 5,0,1,3373289.9503
2018Q1,"White, Non-Hispanic",Some College,Child < 5,1,1,99959.3035
2018Q1,"White, Non-Hispanic",College +,No Children,0,0,2517623.0292
2018Q1,"White, Non-Hispanic",College +,No Children,0,1,19742262.067
2018Q1,"White, Non-Hispanic",College +,No Children,1,1,452491.1442
2018Q1,"White, Non-Hispanic",College +,Older Children,0,0,2909203.0501
2018Q1,"White, Non-Hispanic",College +,Older Children,0,1,16222750.66
2018Q1,"White, Non-Hispanic",College +,Older Children,1,1,162623.5946
2018Q1,"White, Non-Hispanic",College +,Child < 5,0,0,2498303.4382
2018Q1,"White, Non-Hispanic",College +,Child < 5,0,1,7411943.4853
2018Q1,"White, Non-Hispanic",College +,Child < 5,1,1,107748.1152
2018Q1,All Other,< HS,No Children,0,0,128898.0755
2018Q1,All Other,< HS,No Children,0,1,203344.1531
2018Q1,All Other,< HS,No Children,1,1,1544.7873
2018Q1,All Other,< HS,Older Children,0,0,232439.3589
2018Q1,All Other,< HS,Older Children,0,1,287354.9339
2018Q1,All Other,< HS,Older Children,1,1,1634.4081
2018Q1,All Other,< HS,Child < 5,0,0,172514.6275
2018Q1,All Other,< HS,Child < 5,0,1,87645.4909
2018Q1,All Other,< HS,Child < 5,1,1,8425.1617
2018Q1,All Other,High School Diploma,No Children,0,0,365495.2562
2018Q1,All Other,High School Diploma,No Children,0,1,835547.8325
2018Q1,All Other,High School Diploma,No Children,1,1,29710.5737
2018Q1,All Other,High School Diploma,Older Children,0,0,559231.7519
2018Q1,All Other,High School Diploma,Older Children,0,1,1128969.7324
2018Q1,All Other,High School Diploma,Older Children,1,1,62566.8761
2018Q1,All Other,High School Diploma,Child < 5,0,0,269340.1642
2018Q1,All Other,High School Diploma,Child < 5,0,1,273103.0194
2018Q1,All Other,High School Diploma,Child < 5,1,1,17295.7058
2018Q1,All Other,Some College,No Children,0,0,293834.8554
2018Q1,All Other,Some College,No Children,0,1,1067792.0735
2018Q1,All Other,Some College,No Children,1,1,74230.943
2018Q1,All Other,Some College,Older Children,0,0,375566.825
2018Q1,All Other,Some College,Older Children,0,1,1288032.5429
2018Q1,All Other,Some College,Older Children,1,1,53162.1127
2018Q1,All Other,Some College,Child < 5,0,0,379229.1116
2018Q1,All Other,Some College,Child < 5,0,1,400484.6155
2018Q1,All Other,Some College,Child < 5,1,1,18735.251
2018Q1,All Other,College +,No Children,0,0,849767.4958
2018Q1,All Other,College +,No Children,0,1,3348487.229
2018Q1,All Other,College +,No Children,1,1,141947.326
2018Q1,All Other,College +,Older Children,0,0,1047335.0133
2018Q1,All Other,College +,Older Children,0,1,2957625.7385
2018Q1,All Other,College +,Older Children,1,1,28260.1154
2018Q1,All Other,College +,Child < 5,0,0,895292.1964
2018Q1,All Other,College +,Child < 5,0,1,1202822.8174
2018Q1,All Other,College +,Child < 5,1,1,52657.8376
2018Q2,"Black, Non-Hispanic",< HS,No Children,0,0,418875.9948
2018Q2,"Black, Non-Hispanic",< HS,No Children,0,1,276467.3257
2018Q2,"Black, Non-Hispanic",< HS,No Children,1,1,38215.9889
2018Q2,"Black, Non-Hispanic",< HS,Older Children,0,0,387413.261
2018Q2,"Black, Non-Hispanic",< HS,Older Children,0,1,424871.8706
2018Q2,"Black, Non-Hispanic",< HS,Older Children,1,1,48409.0335
2018Q2,"Black, Non-Hispanic",< HS,Child < 5,0,0,129675.7987
2018Q2,"Black, Non-Hispanic",< HS,Child < 5,0,1,165232.2063
2018Q2,"Black, Non-Hispanic",< HS,Child < 5,1,1,22441.2168
2018Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,0,1051743.0649
2018Q2,"Black, Non-Hispanic",High School Diploma,No Children,0,1,1800395.9604
2018Q2,"Black, Non-Hispanic",High School Diploma,No Children,1,1,80392.2924
2018Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,0,716593.7854
2018Q2,"Black, Non-Hispanic",High School Diploma,Older Children,0,1,2181194.2595
2018Q2,"Black, Non-Hispanic",High School Diploma,Older Children,1,1,131281.8571
2018Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,0,297402.8815
2018Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,0,1,713741.2669
2018Q2,"Black, Non-Hispanic",High School Diploma,Child < 5,1,1,100958.106
2018Q2,"Black, Non-Hispanic",Some College,No Children,0,0,658822.9388
